"ID","shiftID","entryTime","entry","initials","callback","key"
4114,334,19-Dec-2018 14:55:00,"AERODROME CLOSED. A1C K. FLICK/KF OFF DUTY. SHIFT CKLIST AND SOP #3 CMPLT. CP/AD NOTIFIED OF STANDBY PERSONNEL. A1C K. FLICK/KF WILL BE ON STANDBY UNTIL 0100, AND SRA A. PERSAUD/AP WILL TAKEOVER UNTIL 0500L. LOG CLOSED","KF",,
4115,336,19-Dec-2018 20:00:00,"LOG OPEN. SRA K. LONEY/JB (AMOS), SRA A. PERSAUD/AP (AMOC) AND CIV K. NANKO/KN (AMOC) ON DUTY. NOTAMS: 19M, 1V, 4L. FLT PLANNING ROOM CK CMPLT. DAYSHIFT CHECKLIST INITIATED AND SOP #3 INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","AP",,
4116,336,19-Dec-2018 20:10:00,"AFLD5/JB ON AFLD CK (PRIOR TO FLYING CK)","AP",,
4117,336,19-Dec-2018 20:21:00,"AFLD5/JB OFF AFLD. NO CHANGES TO REPORT; RSC/DRY, BWC/LOW, BARRIERS WITHDRAWN","AP",,
4118,336,19-Dec-2018 20:52:00,"PILOT TO DISPATCH CK CMPLT. BOTH PARTIES ON UHF AND VHF LOUD AND CLEAR","AP",,
4119,336,19-Dec-2018 20:54:00,"TWR/IV NOTIFIED AMOPS OF OPENING RWY 36 ON THE HOUR","AP",,
4121,336,19-Dec-2018 23:00:00,"PCAS CK CMPLT. ALL PARTIES LOUD AND CLEAR","AP",,
4122,336,19-Dec-2018 23:10:00,"SCN CK CMPLT. ALL AGENCIES WITH THE EXCEPTION OF FLIGHT MEDICINE L/C","AP",,
4123,336,19-Dec-2018 23:40:00,"LMR #10 CHECKED OUT BY MAJV","AP",,
4124,336,20-Dec-2018 00:15:00,"AFLD5/AP ON AFLD FOR DAILY INSPECTION","AP",,
4128,336,20-Dec-2018 01:05:00,"AFLD5/AP OFF AFLD, DAILY INSP CMPLT. NO NEW DISCREPANCIES FOUND","JB",,
4130,336,20-Dec-2018 00:52:00,"NEW SAFETY NOTAM M1023/18: CAUTION: 45.5 METERS (149 FEET) TALL UNLIT OBSTRUCTION LOCATED AT 35° 44' 15.81 N, 139° 21' 29.2 E. 169.4 METERS (555.8 FEET) ABOVESEA LEVEL. DLY SR-SS. VALID: 20 DEC (0052Z) TO 28 FEB (2300Z). CAN","AP",,
4131,336,20-Dec-2018 02:06:00,"AFLD5/AP ON AFLD CK (RAMP CK)","AP",,
4132,336,20-Dec-2018 02:24:00,"AFLD5/AP OFF AFLD. NO CHANGES TO REPORT","AP",,
4133,336,20-Dec-2018 02:37:00,"TWR/SZ REPORTS RWY 18 IN USE; QRC #3 INITIATED AND CMPLT","AP",,
4134,337,20-Dec-2018 04:15:00,"LOG OPEN. SRA J. GUTIERREZ/JG (AMSL) AND A1C C. BRISCOE/CB (AMOC) ON DUTY. NOTAMS: 13M, 0V, 7L. FLT PLANNING ROOM CK CMPLT. RWY 18 IN USE. RSC DRY, BWC LOW. BARRIERS WITHDRAWN. SWINGSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","CB",,
4135,337,20-Dec-2018 04:36:00,"PCAS INITIATED BY TWR/SZ FOR GROUND EMERGENCY. QRC #1 INITIATED","CB",,
4136,337,20-Dec-2018 04:37:00,"SCN INITIATED","CB",,
4137,337,20-Dec-2018 04:38:00,"AFLD5/JG ON AFLD CK (GROUND EMERGENCY/RAMP CK)","CB",,
4138,337,20-Dec-2018 04:59:00,"AFLD5/JG OFF AFLD. NO CHANGES TO REPORT","CB",,
4140,337,20-Dec-2018 06:20:00,"BARRIER MX OFF AFLD. ADVISED OVER RAMP NET ALL DAILY INSPECTIONS CMPLT","CB",,
4141,337,20-Dec-2018 06:32:00,"AFLD5/CB ON AFLD CK (FOD/BASH)","CB",,
4143,337,20-Dec-2018 07:24:00,"AFLD5/JG ON AFLD CK (RAMP CK)","CB",,
4144,337,20-Dec-2018 07:40:00,"AFLD5/JG OFF AFLD. NO CHANGES TO REPORT","CB",,
4145,337,20-Dec-2018 08:15:00,"LMR #10 CK'D IN MAJV OFF AFLD","CB",,
4146,337,20-Dec-2018 09:25:00,"AFLD5/JG ON AFLD CK (LIGHTING CK)","CB",,
4147,337,20-Dec-2018 10:20:00,"AFLD5/JG OFF AFLD. NO CHANGES TO REPORT","CB",,
4148,337,20-Dec-2018 11:11:00,"TWR/KG ADVISED THEY HAD NOT BEEN NOTIFIED ABOUT THE F18 FOR BARRIER PURPOSES. WE HAD THE FLIGHTS POSTED ON THE AFAS AROUND 0950Z AND DID NOT LAND UNTIL AFTER 1100Z","CB",,
4149,337,20-Dec-2018 11:51:00,"AFLD5/JG ON AFLD CK (FINAL CK)","JG",,
4150,337,20-Dec-2018 12:04:00,"AFLD5/JG OFF AFLD. NO CHANGES TO REPORT","JG",,
4151,337,20-Dec-2018 13:00:00,"END OF SWING SHIFT. SRA J. GUTIERREZ/JG & A1C C. BRISCOE/CB OFF DUTY. CP/ED NOTIFIED SRA J. GUTIERREZ ON STANDBY UNTIL 0100L, A1C A. PERSUAD FROM 0100L-0500L. SWING SHIFT CHECKLIST, SOP #3 CMPLT & ACN. EVENTS LOG CLOSED","JG",,
4152,339,20-Dec-2018 20:00:00,"LOG OPEN. SRA K. LONEY/JB (AMOS), SRA A. PERSAUD/AP (AMOC), & MR. NANKO/KN (AMOC) ON DUTY. NOTAMS: 20M, 1V, 4L. FLT PLANNING ROOM CK CMPLT. DAYSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","JB",,
4153,339,20-Dec-2018 20:01:00,"SOP CHECKLIST #3 INITIATED/CMPLT. ALL AGENCIES NOTIFIED: CP/MS, MOCC/CH, FD/SH. AMOPS FACILITY COORDINATED AND OPENED","JB",,
4154,339,20-Dec-2018 20:14:00,"AFLD5/AP ON AFLD CK (PRIOR TO FLYING CK)","AP",,
4155,339,20-Dec-2018 20:28:00,"AFLD5/AP OFF AFLD. RSC: DRY, BWC: LOW, BARRIERS WITHDRAWN. PRIOR TO FLYING CK CMPLT","JB",,
4156,339,20-Dec-2018 20:56:00,"TWR/LO NOTIFIED AMOPS OF OPENING RWY 36 ON THE HOUR","AP",,
4158,339,20-Dec-2018 22:38:00,"NEW SAFETY NOTAM M0124/18 ISSUED: AERODROME CLSD EXC SCHEDULED ACFT/AEROMEDICAL/ALERT ACFT/EMERGENCY ACFT/SEARCH AND RESCUE/VIP . CONTACT CP FOR EMERGENCY OPENINGS. AIRFIELD OPERATIONS WILL BE FULLY PREPARED TO OPEN THE AIRFIELD WITHIN 30 MINUTES SHOULD MISSION REQUIREMENTS DICTATE. EFFECTIVE 23 DEC 0900Z (1800L) UNTIL 25 DEC 2100Z (26 DEC/0600L)","JB",,
4159,339,20-Dec-2018 23:03:00,"SCN CK CMPLT. ALL PARTIES WITH EXCEPTION OF CES L/C","AP",,
4160,339,20-Dec-2018 23:02:00,"PCAS CK CMPLT BY TWR/MK. ALL PARTIES L/C","AP",,
4161,339,20-Dec-2018 23:05:00,"TWR/MK NOTIFIED THAT RWY OPS ARE SUSPENDED AT THIS TIME FOR BARRIER CONFIGURATION. QRC #8 INITIATED. AFLD5/JB ON AFLD RESPONDING FOR FOD CK","AP",,
4162,339,20-Dec-2018 23:19:00,"RWY OPS RESUMED AT THIS TIME; QRC #8 CMPLT","AP",,
4163,339,20-Dec-2018 23:35:00,"AFLD5/JB OFF AFLD. LARGE BROKEN PAVEMENT PIECE (FOOT WIDE) FOUND ON AMC RAMP NEAR TWY C1 NEAR APRON SHOULDER","AP",,
4164,339,20-Dec-2018 23:49:00,"AFLD5/JB ON AFLD FOR DAILY INSPECTION","AP",,
4165,339,21-Dec-2018 00:39:00,"VIKNG41 (FA18) EXPERIENCING TURN AND BRAKE MALFUNCTION CAPABILITIES AND IS STUCK AT THE ECP NEAR C-5-1; NO IFE DECLARED BY THE PILOTS; AFLD5/JB RESPONDING","AP",,
4166,339,21-Dec-2018 00:51:00,"AFLD5/JB AND 1ST LT CHURCH ON AFLD TO DETERMINE AVAILABLE TAXIING SPACES NEAR C-5-1 AND ALPHA TAXILANE","AP",,
4169,339,21-Dec-2018 02:38:00,"AFLD5/JB OFF AFLD FROM DAILY INSPECTION. NO NEW DISCREPANCIES TO REPORT","AP",,
4170,339,21-Dec-2018 04:15:00,"DAYSHIFT CMPLT. JB AND AP OFF DUTY. DAYSHIFT CKLIST CMPLT. SRA J. GUTIERREZ/JG AND A1C K. FLICK/KF ON SWINGSHIFT. SHIFT BRIEF CMPLT. LOG CLOSED","AP",,
4171,340,21-Dec-2018 04:15:00,"LOG OPEN. SRA J. GUTIERREZ/JG (AMSL) AND A1C K. FLICK/KF (AMOC) ON DUTY. NOTAMS: 13M, 0V, 6L. FLT PLANNING ROOM CK CMPLT. RWY 36 IN USE. RSC DRY, BWC LOW. BARRIERS CONFIGURED FOR RWY 36 DEP. SWINGSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","KF",,
4172,340,21-Dec-2018 04:53:00,"AFLD5/JG ON AFLD CK (FOD)","KF",,
4173,340,21-Dec-2018 05:26:00,"AFLD5/JG OFF AFLD. NO CHANGES TO REPORT","KF",,
4174,340,21-Dec-2018 06:27:00,"AFLD5/JG ON AFLD CK (FOD/BASH/RAMP CK)","KF",,
4175,340,21-Dec-2018 06:58:00,"AFLD5/JG OFF AFLD. NO CHANGES TO REPORT","KF",,
4176,340,21-Dec-2018 08:25:00,"AFLD5/KF ON AFLD CK (FOD/BASH)","KF",,
4178,340,21-Dec-2018 08:54:00,"LMR #10 RETURNED","KF",,
4179,340,21-Dec-2018 09:29:00,"AFLD5/KF ON AFLD CK (LIGHTING CK)","KF",,
4180,340,21-Dec-2018 10:56:00,"AFLD5/KF OFF AFLD. DISCREPANCIES LOGGED ON LIGHTING TRACKER","KF",,
4181,340,21-Dec-2018 11:57:00,"AFLD5/JG ON AFLD CK (FINAL CK)","KF",,
4182,340,21-Dec-2018 12:08:00,"AFLD5/JG OFF AFLD. NO CHANGES TO REPORT","KF",,
4183,340,21-Dec-2018 12:24:00,"PER TWR/RJ THEY WILL BE CLOSING ON THE HOUR","KF",,
4184,340,21-Dec-2018 12:57:00,"AIRCRAFT TREK87 DEPART","KF",,
4185,340,21-Dec-2018 12:59:00,"PER TWR/RJ THEY WILL BE CLOSING 1327 DUE TO LATE DEPARTURE","KF",,
4186,340,21-Dec-2018 13:27:00,"AERODROME CLOSED. SRA J. GUTIERREZ/JG, A1C K. FLICK/KF OFF SHIFT. SHIFT CKLIST AND SOP #3 CMPLT. CP NOTIFIED OF STANDBY PERSONNEL. GUTIERREZ WILL BE ON STANDBY UNTIL 0100L, AND SRA K. LONEY/JB WILL TAKEOVER UNTIL 0500L. LOG CLOSED","KF",,
4187,341,21-Dec-2018 20:00:00,"LOG OPEN. SRA K. LONEY/JB (AM0S) AND A1C K. SOTOMAYOR/KK (AMOC) ON DUTY. NOTAMS: 21M, 1V, 3L. FLT PLANNING ROOM CK CMPLT. DAYSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","KK",,
4188,341,21-Dec-2018 20:01:00,"SOP CKLIST #3 INITIATED/CMPLT, AGENCIES CONTACTED: CP/MK, FD/HS, MOCC/NO ANSWER. AMOPS FACILITY OPEN","JB",,
4189,341,21-Dec-2018 20:15:00,"AFLD5/KK ON AFLD CK (PRIOR TO FYLING)","KK",,
4190,341,21-Dec-2018 20:42:00,"AFLD5/KK OFF AFLD. PRIOR TO FYLING CMPLT. RSC DRY, BWC LOW, BARRIERS CONFIGURED FOR RWY 36","KK",,
4191,341,21-Dec-2018 20:46:00,"TWR/IV ADVISDED RWY 36 ON THE HOUR","KK",,
4192,341,21-Dec-2018 20:49:00,"PTD CK CMPLT. L/C ON BOTH FREQUENCIES","KK",,
4195,341,21-Dec-2018 21:06:00,"AFLD5/JB OFF AFLD. FOD CK CMPLT","KK",,
4196,341,21-Dec-2018 22:18:00,"AFLD5/KK ON AFLD FOR DAILY INSP","JB",,
4198,341,21-Dec-2018 22:43:00,"MJAV ON AFLD, LMR #8 SIGNED OUT","JB",,
4199,341,21-Dec-2018 23:18:00,"AFLD5/KK OFF AFLD ( DAILY INSPECTION CMPLT). NO NEW DISCREPANCIES FOUND","KK",,
4200,341,21-Dec-2018 23:00:00,"PCAS ACTIVATED FOR DAILY CK, TWR/IV","JB",,
4201,341,21-Dec-2018 23:12:00,"SCN ACTIVATED FOR DAILY CK. ALL AGENCIES LOUD AND CLEAR EXCEPT WING MOCC","JB",,
4203,341,21-Dec-2018 22:50:00,"ARFF STATUS VERIFIED WITH FD/AD: ALL EQUIPMENT GREEN","JB",,
4204,341,21-Dec-2018 23:56:00,"DIRT BOYS ON AFLD. TWY FOXTROT CLOSED AT TWY DELTA AND TWY KILO INTERSECTION. TWR/IV NOTIFIED","KK",,
4205,341,21-Dec-2018 23:59:00,"NOTAM M1026/18 CREATED FOR  INTERSECTION ON TWY F BETWEEN D2 AND K CLOSED FOR SPALL REPAIR","KK",,
4207,341,22-Dec-2018 00:25:00,"A1C K. SOTOMAYOR/KK OFF DUTY","KK",,
4209,341,22-Dec-2018 02:46:00,"NEW SAFETY NOTAM M1028/18 ISSUED: TWY A LANE CLOSED BETWEEN TAXIWAY BRAVO AND TAXIWAY CHARLIE 1","JB",,
4210,342,22-Dec-2018 04:15:00,"LOG OPEN. SRA J. GUTIERREZ/JG (AMSL) AND A1C C. BRISCOE/CB (AMOC) ON DUTY. NOTAMS: 13M, 0V, 6L. FLT PLANNING ROOM CK CMPLT. RWY 36 IN USE. RSC DRY, BWC LOW. BARRIERS WITHDRAWN. SWINGSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","CB",,
4212,342,22-Dec-2018 04:45:00,"BARRIER MX ON AFLD FOR TAKE DOWN","CB",,
4213,342,22-Dec-2018 04:51:00,"TWR/SZ ADVISED OPS SUSPENDED FOR BARRIERS BEING WITHDRAWN","CB",,
4214,342,22-Dec-2018 05:02:00,"BARRIER MX OFF AFLD. BARRIERS WITHDRAWN","CB",,
4215,342,22-Dec-2018 05:03:00,"TWR/SZ ADVISED OPS RESUMED","CB",,
4216,342,22-Dec-2018 04:52:00,"AFLD5/JG ON AFLD CK (BARRIER CONFIGURATION)","CB",,
4217,342,22-Dec-2018 05:04:00,"AFLD5/JG OFF AFLD. NO CHANGES TO REPORT","CB",,
4218,342,22-Dec-2018 06:51:00,"AFLD5/CB ON AFLD CK (FOD/BASH)","CB",,
4220,342,22-Dec-2018 07:16:00,"AFLD5/CB ON AFLD CK (PEDESTRIAN REPORT)","CB",,
4222,342,22-Dec-2018 08:30:00,"CB OFF SHIFT FOR MIN MAN","CB",,
4227,342,22-Dec-2018 10:00:00,"AFLD5/JG ON AFLD CK (LIGHTING CK)","JG",,
4228,342,22-Dec-2018 10:59:00,"AFLD5/JG OFF AFLD. NO CHANGES TO REPORT","JG",,
4230,342,22-Dec-2018 12:03:00,"AFLD5/JG ON AFLD CK (FINAL CK)","JG",,
4231,342,22-Dec-2018 12:18:00,"AFLD5/JG OFF AFLD. NO CHANGES TO REPORT","JG",,
4232,342,22-Dec-2018 13:00:00,"EVENTS LOG CLOSED. SRA J. GUTIERREZ/JG OFF DUTY. CP/ED NOTIFIED OF SWING SHIFT STANDBY, SRA K. LONEY ON DAYSHIFT STANDBY. SWING SHIFT CHECKLIST, SOP #3 CMPLT & ACN. EVENTS LOG CLOSED","JG",,
4233,343,22-Dec-2018 20:00:00,"LOG OPEN. SRA K. LONEY/JB (AMOS) ON DUTY. NOTAMS: 20M, 1V, 3L. FLT PLANNING ROOM CK CMPLT. DAYSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT. SOP #3 INITIATED/CMPLT, AGENCIES NOTIFIED: FD/DS, CP/RD, MOCC/NO ANSWER. FACILITY OPEN","JB",,
4234,343,22-Dec-2018 20:04:00,"AFLD5/JB ON AFLD FOR PRIOR TO FLYING CK","JB",,
4235,343,22-Dec-2018 20:30:00,"AFLD5/JB OFF AFLD, PRIOR TO WING FLYING CK CMPLT. RWY APPEARS FOD FREE, BASH APPEARS LOW, RSC IS DRY, BARRIERS ARE DISCONNECTED","JB",,
4236,343,22-Dec-2018 20:50:00,"TWR/PR OPENING FACILITY, RWY 36 IN USE","JB",,
4237,343,22-Dec-2018 23:00:00,"PCAS TEST INITIATED, ALL AGENCIES LOUD AND CLEAR, TWR/PR","JB",,
4238,343,22-Dec-2018 23:04:00,"SCN TEST INITIATED, ALL AGENCIES LOUD AND CLEAR EXCEPT WING MOCC/NOT IN OFFICE","JB",,
4239,343,22-Dec-2018 21:05:00,"PTD CK INITIATED WITH TOWER, UHF/VHF LOUD AND CLEAR","JB",,
4240,343,22-Dec-2018 23:53:00,"PCAS ACTIVATED FOR IFE ACFT. QRC#1 INITIATED. CALLSIGN: RCH297, ACFT: C17, NATURE OF EMERGENCY: FUEL INDICATOR LIGHT ON, PILOTS INTENTIONS: LAND RWY 36 AND PARK ACFT, NOT REQ MEDICAL RESPONSE, FOB: 6 HRS, POB: 11, LANDING RWY 36, ETA 10 MIN, NO HAZ ON BOARD, WINDS: 360@5 KTS","JB",,
4241,343,22-Dec-2018 23:55:00,"QRC#1 CONT. SCN ACTIVATED ALL AGENCIES NOTIFIED OF IFE","JB",,
4242,343,22-Dec-2018 23:57:00,"QRC#1 CONT. AFLD5/JB ON AFLD, RESPONDING TO IFE","JB",,
4243,343,23-Dec-2018 00:01:00,"QRC#1 CONT. RWY OPS SUSPENDED FOR IFE ACFT ARRIVAL","JB",,
4244,343,23-Dec-2018 00:09:00,"QRC#1 CONT. AFLD5/JB DECLARES NO FOD OR DAMAGES FOUND, RWY OPS RESUMED. TWR/PR ADVISED EMERGENCY WAS TERMINATED AT 0007Z BY CHIEF2","JB",,
4245,343,23-Dec-2018 00:18:00,"QRC#1 CONT. AFLD5/JB OFF AFLD. SCN ACTIVATED FOR IFE TERMINATION. QRC#1 CMPLT","JB",,
4246,343,23-Dec-2018 02:02:00,"AFLD5/JB ON AFLD FOR DAILY INSP. TWR/PR, RAPCON/KD, & CP/DS NOTIFIED OF AMOPS FACILITY UNMANNED","JB",,
4247,343,23-Dec-2018 03:43:00,"AFLD5/JB OFF AFLD, DAILY INSP CMPLT. DISCREPANCIES FOUND: 1 TWY LIGHT CRUSHED ON TWY GOLF NEAR TWY KILO INTERSECTION (T41-T4) AND 1 OBSTRUCTION LIGHT OUT ON THE EAST SIDE BARRIER SHACK FOR RWY 36. AMOPS TRUCK REFUELED","JB",,
4248,343,23-Dec-2018 04:00:00,"AFLD LIGHTING AND BARRIER MX DID NOT REPORT IN","JB",,
4249,344,23-Dec-2018 04:15:00,"LOG OPEN. SRA S. DESOUZA/SD (AMSL) AND SRA J. GUTIERREZ/JG (AMOC) ON DUTY. NOTAMS: 13M, 1V, 6L. FLT PLANNING ROOM CK CMPLT. RWY 36 IN USE. RSC DRY, BWC LOW. BARRIERS WITHDRAWN. SWINGSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT","SD",,
4250,344,23-Dec-2018 04:45:00,"AFLD5/SD ON AFLD CK (RAMP CK)","JG",,
4252,344,23-Dec-2018 07:10:00,"AFLD5/JG ON AFLD CK (RAMP CK)","JG",,
4253,344,23-Dec-2018 07:30:00,"AFLD5/JG OFF AFLD. NO CHANGES TO REPORT","JG",,
4254,344,23-Dec-2018 09:00:00,"END OF SWING SHIFT. SRA S. DESOUZA/SD & SRA J. GUTIERREZ/JG OFF DUTY. CP/ED NOTIFIED OF STANDBY PERSONNEL/HOURS. SWING SHIFT, SOP #3 CHECKLIST CMPLT & ACN. EVENTS LOG CLOSED","JG",,
4255,345,25-Dec-2018 20:00:00,"LOG OPEN. SRA K. LONEY/JB (AMOS) AND SRA A. PERSAUD/AP (AMOC) ON DUTY. NOTAMS: 20M, 1V, 3L. FLT PLANNING ROOM CK CMPLT. DAYSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT. SOP CHKLIST INITIATED, AGENCIES NOTIFIED: CP/RD, FD/HS, MOCC/JD. AMOPS FACILITY OPEN","AP",,
4256,345,25-Dec-2018 20:22:00,"AFLD5/JB ON AFLD FOR PRIOR TO FLYING CK","AP",,
4257,345,25-Dec-2018 20:32:00,"AFLD5/JB OFF AFLD FROM PRIOR TO FLYING CK; NO FOD FOUND. SOP CKLIST CMPLT","AP",,
4258,345,25-Dec-2018 20:45:00,"TRANSIENT ALERT/SSGT PARLIER OUT OF OFFICE UNTIL 1300L DUE TO LOW ACFT TRAFFIC","AP",,
4259,345,25-Dec-2018 21:34:00,"TWR/RJ OPENING UP FACILITY, ACTIVE RWY: 36","JB",,
4260,345,25-Dec-2018 22:40:00,"CONTRACTOR MGJV ON AFLD, 1 LMR ISSUED","JB",,
4261,345,25-Dec-2018 23:03:00,"PCAS CK CMPLT BY TWR/RJ. ALL PARTIES LOUD AND CLEAR","AP",,
4262,345,25-Dec-2018 23:25:00,"SCN TEST INITIATED, ALL AGENCIES LOUD AND CLEAR EXCEPT EMERGENCY MANAGEMENT (WORK ORDER STILL IN PLACE)","JB",,
4264,345,25-Dec-2018 23:28:00,"AFLD5/AP ON AFLD FOR FOD/BASH CK","AP",,
4265,345,26-Dec-2018 00:19:00,"AFLD5/AP OFF AFLD FROM FOD/BASH CK; NO FOD FOUND","AP",,
4266,345,26-Dec-2018 00:46:00,"SAFETY NOTAM M0938/18 EXTENDED UNTIL 31 JAN 1300Z AND REPLACED WITH SAFETY NOTAM M1029/18","JB",,
4267,345,26-Dec-2018 00:49:00,"NEW SAFETY NOTAM M1030/18 ISSUED: CAUTION: CONSTRUCTION CRANE ERECTED AT A HEIGHT OF 114.8 FEET (35 METERS) AND A GROUND ELEVATION OF 438.3 FEET (133.6 METERS) MSL. LOCATED 139°21'02.22E 35°45'18.63N. DAILY FROM 2330Z - 0700Z, EFFECTIVE 28 DEC UNTIL 31 DEC","JB",,
4268,345,26-Dec-2018 00:52:00,"M0978/18: OBST LIGHT UNLIT ON THE WEST SIDE OF RUNWAY 18 BAK-12 CONTROL BUILDING, WITHIN 500 FEET FROM THE RUNWAY EDGE. M0979/18: OBST LIGHT UNLIT ON THE EAST SIDE OF RUNWAY 36 BAK-12 CONTROL BUILDING, WITHIN 500 FEET FRO MTHE RUNWAY EDGE. BOTH NOTAMS EXTENDED AND REPLACED WITH M1031/18 & M1032/18, EFFECTIVE UNTIL 28 FEB 2019 2100Z","JB",,
4269,345,26-Dec-2018 01:55:00,"AFLD5/JB ON AFLD CK (SEE EVENTS LOG)","JB",,
4270,345,26-Dec-2018 02:15:00,"SRA A. PERSAUD/AP OFF DUTY, SRA K. LONEY/JB REMAINS ON DUTY AS AMOS","AP",,
4271,345,26-Dec-2018 03:03:00,"AFLD5/JB OFF AFLD, DAILY INSP CMPLT. DISCREPANCIES FOUND: LOOSE PAVEMENT FROM BROKEN SPALL REPAIR AT TWY A1 INTERSECTION WITH THE RWY 49 FEET FROM TWY CENTERLINE, OB LIGHTS OUT ON SOUTH SIDE PERIMETER FENCELINE, TWY LIGHT MISSING ON THE NORTH END OF TWY FOXTROT ON THE EAST SIDE, SPALL REPAIR ON TWY KILO AND FOXTROT INTERSECTION IS SLOPED AND AT LEAST 1/4 INCH ABOVE THE PAVEMENT","JB",,
4273,345,26-Dec-2018 03:12:00,"NEW SAFETY NOTAM M1033/18 ISSUED: OBST LIGHTS 19 FEET AWAY FROM RUNWAY 36 OVERRUN AND ALONG THE SOUTH PERIMETER FENCE OF THE AIRFIELD ARE UNLIT DAILY FROM SUNRISE TO SUNSET. EFFECTIVE UNTIL 28 FEBRUARY 2019 2300Z","JB",,
4274,345,25-Dec-2018 20:42:00,"WX ADVZY 12-014 ISSUED FOR OBSERVED TEMPERATURE < = 32F. EFFECTIVE UFN. QRC#7 INITIATED","JB",,
4275,345,25-Dec-2018 21:49:00,"WX ADVZY 12-014 CNL, QRC#7 CMPLT","JB",,
4276,346,26-Dec-2018 05:15:00,"AFLD5/JG ON AFLD CK (RAMP CK)","JG",,
4277,346,26-Dec-2018 05:30:00,"AFLD5/JG OFF AFLD. NO CHANGES TO REPORT","JG",,
4278,346,26-Dec-2018 07:30:00,"AFLD5/JG ON AFLD CK (RAMP CK)","JG",,
4279,346,26-Dec-2018 07:45:00,"AFLD5/JG OFF AFLD. NO CHANGES TO REPORT","JG",,
4280,346,26-Dec-2018 11:00:00,"AFLD5/JG ON AFLD CK (RAMP CK)","JG",,
4281,346,26-Dec-2018 11:15:00,"AFLD5/JG OFF AFLD. NO CHANGES TO REPORT","JG",,
4282,346,26-Dec-2018 12:30:00,"AFLD5/JG ON AFLD CK (FINAL CK)","JG",,
4283,346,26-Dec-2018 12:45:00,"AFLD5/JG OFF AFLD. NO CHANGES TO REPORT","JG",,
4284,346,26-Dec-2018 13:00:00,"END OF SWING SHIFT. SRA J. GUTIERREZ, MR. K. NANKO/KN OFF DUTY. CP/ED NOTIFIED OF STANDBY PERSONNEL. SWING SHIFT CHECKLIST, SOP #3 CMPLT & ACN. EVENTS LOG CLOSED","JG",,
4285,347,26-Dec-2018 20:00:00,"LOG OPEN. SRA K. LONEY/JB (AMOS) AND SRA A. PERSAUD/AP (AMOC) ON DUTY. NOTAMS: 21M, 1V, 3L. FLT PLANNING ROOM CK CMPLT. DAYSHIFT CHECKLIST INITIATED. MONITORING RAMPNET FOR PROPER PHRASEOLOGY THROUGHOUT SHIFT. SOP CHECKLIST #3 INITIATED/CMPLT, AGENCISE NOTIFIED: CP/RD, FD/SH, MOCC/NOT IN OFFICE","AP",,
4288,347,26-Dec-2018 20:56:00,"TWR/RJ OPENING FACILITY, RWY 36 IN USE","JB",,
4290,347,26-Dec-2018 20:44:00,"AFLD5/JB OFF AFLD FROM PRIOR TO FLYING CK; NO FOD FOUND","AP",,
4291,347,26-Dec-2018 20:34:00,"AFLD5/JB ON AFLD FOR PRIOR TO FLYING CK","AP",,
4292,347,26-Dec-2018 21:01:00,"PILOT TO DISPATCH CK CMPLT; BOTH PARTIES ON UHF AND VHF L/C","AP",,
4294,347,26-Dec-2018 22:43:00,"MAJV CONTRACTOR ON AFLD, 1 LMR ISSUED","JB",,
4295,347,26-Dec-2018 22:59:00,"PCAS CK CMPLT BY TWR/RJ. ALL PARTIES L/C","AP",,
4296,347,26-Dec-2018 23:01:00,"SCN CK CMPLT. ALL AGENCIES L/C","AP",,
4297,347,26-Dec-2018 23:07:00,"BARRIER MX ON THE AFLD FOR DAILY AAS INSP","AP",,
4298,347,27-Dec-2018 00:23:00,"BARRIER MX OFF AFLD AND COMPLETE WITH ALL DAILY INSPECTIONS AND CONFIGURATIONS","AP",,
4299,347,27-Dec-2018 01:41:00,"AFLD5/JB ON AFLD CK (SEE LOG)","JB",,
4300,347,27-Dec-2018 02:56:00,"AFLD5/JB OFF AFLD DAILY INSP CMPLT. DISCREPANCIES FOUND: 2 SPALL REPAIR FAILURES ON OSPREY RAMP TOWARDS THE CENTER, 1 SPALL ON THE SOUTH END OF CHARLIE RAMP, 1 SPALL NEAR APRON TAXI LINE ON CHARLIE RAMP, 1 SPALL AND CORNER BREAK ON TAXILANE ALPHA IN FRONT OF PARKING SPOT C3","JB",,
