"ID","shiftID","logOn","logOff","checkDate","outTime","inTime","Inspection","AF483Count","checkType","specialCheck","Remarks","callsign","initials","by","closed"
2129,530,7687,7688,23-Mar-2019 00:00:00,30-Dec-1899 20:02:00,30-Dec-1899 20:24:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS DISCONNECTED","AFLD5","JB",,1
2131,530,7693,7696,23-Mar-2019 00:00:00,30-Dec-1899 22:20:00,30-Dec-1899 23:31:00,0,0,,2,"DAILY INSPECTION CMPLT. SPALL BREAK ON CHARLIE CENTERLINE ADJ TO CHARLIE 1 AND SPALL BREAK ON LEAD IN LINE TO C7 FROM CHARLIE CENTERLINE. DISCREPANCIES TRACKER UPDATED ON SHAREPOINT. NO FOD DISCREPANCIES OBSERVED.","AFLD5","DJ",,1
2133,530,7698,7699,23-Mar-2019 00:00:00,30-Dec-1899 01:44:00,30-Dec-1899 02:11:00,0,0,"6",0,,"AFLD5","JB",,1
2135,530,7700,7702,23-Mar-2019 00:00:00,30-Dec-1899 03:25:00,30-Dec-1899 03:44:00,0,0,"6",0,,"AFLD5","DJ",,1
2137,531,7705,7706,23-Mar-2019 00:00:00,30-Dec-1899 05:13:00,30-Dec-1899 05:25:00,0,0,"6,8",0,,"AFLD5","KK",,1
2139,531,-1,7707,23-Mar-2019 00:00:00,30-Dec-1899 08:06:00,30-Dec-1899 08:31:00,0,0,"9",0,"RAMP CK","AFLD5","KF",,1
2142,531,7709,7710,23-Mar-2019 00:00:00,30-Dec-1899 09:50:00,30-Dec-1899 11:01:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","KF",,1
2144,531,7711,7713,23-Mar-2019 00:00:00,30-Dec-1899 12:19:00,30-Dec-1899 12:31:00,0,0,"9",0,"FINAL CK","AFLD5","KK",,1
2146,532,7715,7716,24-Mar-2019 00:00:00,30-Dec-1899 20:15:00,30-Dec-1899 20:32:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","CB",,1
2148,532,7730,7732,24-Mar-2019 00:00:00,30-Dec-1899 00:32:00,30-Dec-1899 02:21:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES","AFLD5","JB",,1
2151,532,7733,7734,24-Mar-2019 00:00:00,30-Dec-1899 00:35:00,30-Dec-1899 02:27:00,0,0,,2,,"AFLD5","JB",,1
2153,533,7740,7742,24-Mar-2019 00:00:00,30-Dec-1899 06:37:00,30-Dec-1899 07:13:00,0,0,"6,8",0,,"AFLD5","KF",,1
2156,533,7743,7744,24-Mar-2019 00:00:00,30-Dec-1899 10:27:00,30-Dec-1899 10:44:00,0,0,"9",0,"RAMP CK","AFLD5","KK",,1
2159,533,7745,7746,24-Mar-2019 00:00:00,30-Dec-1899 11:09:00,30-Dec-1899 11:56:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","KF",,1
2161,533,7747,7749,24-Mar-2019 00:00:00,30-Dec-1899 12:20:00,30-Dec-1899 12:32:00,0,0,"9",0,"FINAL CK","AFLD5","KK",,1
2163,535,7752,7753,25-Mar-2019 00:00:00,30-Dec-1899 20:10:00,30-Dec-1899 20:23:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","CB",,1
2165,535,7763,7764,25-Mar-2019 00:00:00,30-Dec-1899 22:34:00,30-Dec-1899 23:35:00,0,0,"9",0,"AFLD TOUR","AFDL5","SD",,1
2166,535,7767,7768,25-Mar-2019 00:00:00,30-Dec-1899 00:08:00,30-Dec-1899 00:29:00,0,0,"6",0,"FOD WALK","AFLD5","CB",,1
2167,535,7775,7776,25-Mar-2019 00:00:00,30-Dec-1899 02:14:00,30-Dec-1899 02:47:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES","AFLD5","SD",,1
2169,536,7779,7780,25-Mar-2019 00:00:00,30-Dec-1899 04:52:00,30-Dec-1899 05:28:00,0,0,"6,8",0,,"AFLD5","KK",,1
2171,536,7782,7784,25-Mar-2019 00:00:00,30-Dec-1899 05:31:00,30-Dec-1899 05:49:00,0,0,"9",0,"PAVEMENT CK","AFLD3","EZ/KK",,1
2173,536,7787,7788,25-Mar-2019 00:00:00,30-Dec-1899 08:46:00,30-Dec-1899 09:06:00,0,0,"6",0,"3/483 CK'D AND INCOMPLIANCE","AFLD5","KK",,1
2175,536,7789,7790,25-Mar-2019 00:00:00,30-Dec-1899 10:55:00,30-Dec-1899 11:54:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","KK",,1
2177,536,7792,7794,25-Mar-2019 00:00:00,30-Dec-1899 12:15:00,30-Dec-1899 12:21:00,0,0,"9",0,"FINAL CK","AFLD5","KK",,1
2179,537,7797,7798,26-Mar-2019 00:00:00,30-Dec-1899 20:10:00,30-Dec-1899 20:23:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","CB",,1
2181,537,7803,7804,26-Mar-2019 00:00:00,30-Dec-1899 23:43:00,30-Dec-1899 00:53:00,0,0,,2,,"AFLD5","CB",,1
2182,537,7809,7811,26-Mar-2019 00:00:00,30-Dec-1899 02:04:00,30-Dec-1899 02:31:00,0,0,"9",0,"RAMP CK","AFLD5","SD",,1
2185,538,7817,7818,26-Mar-2019 00:00:00,30-Dec-1899 07:12:00,30-Dec-1899 07:44:00,0,0,"6,8",0,,"AFLD5","AP",,1
2186,538,7819,7820,26-Mar-2019 00:00:00,30-Dec-1899 10:37:00,30-Dec-1899 11:44:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","AP",,1
2188,538,7821,7822,26-Mar-2019 00:00:00,30-Dec-1899 12:31:00,30-Dec-1899 12:45:00,0,0,"9",0,"FINAL CK","AFLD5","AP",,1
2189,540,7825,7826,27-Mar-2019 00:00:00,30-Dec-1899 20:32:00,30-Dec-1899 20:48:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","SD",,1
2191,540,7827,7832,27-Mar-2019 00:00:00,30-Dec-1899 20:50:00,30-Dec-1899 21:28:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES","AFLD5","SD",,1
2196,540,7844,7846,27-Mar-2019 00:00:00,30-Dec-1899 00:08:00,30-Dec-1899 00:23:00,0,0,"6,8",0,,"AFLD5","SD",,1
2199,540,7851,7852,27-Mar-2019 00:00:00,30-Dec-1899 02:48:00,30-Dec-1899 03:05:00,0,0,"9",0,"RAMP CK","AFLD5","CB",,1
2201,541,7855,7856,27-Mar-2019 00:00:00,30-Dec-1899 05:16:00,30-Dec-1899 06:16:00,0,0,"6,8",0,,"AFLD2","MD",,1
2203,541,7857,7858,27-Mar-2019 00:00:00,30-Dec-1899 06:32:00,30-Dec-1899 07:09:00,0,0,"6,8",0,,"AFLD5","AP",,1
2205,541,7859,7860,27-Mar-2019 00:00:00,30-Dec-1899 09:57:00,30-Dec-1899 10:54:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","AP",,1
2207,541,7863,7864,27-Mar-2019 00:00:00,30-Dec-1899 12:34:00,30-Dec-1899 12:46:00,0,0,"9",0,"FINAL CK","AFLD5","AP",,1
2208,542,7867,7868,28-Mar-2019 00:00:00,30-Dec-1899 20:01:00,30-Dec-1899 20:14:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS DISCONNECTED","AFLD5","JB",,1
2210,542,7874,7876,28-Mar-2019 00:00:00,30-Dec-1899 23:54:00,30-Dec-1899 00:06:00,0,0,"6",0,,"AFLD5","JB",,1
2211,542,7875,7877,28-Mar-2019 00:00:00,30-Dec-1899 00:51:00,30-Dec-1899 01:17:00,0,0,"6",0,,"AFLD5","JB",,1
2214,542,7880,7885,28-Mar-2019 00:00:00,30-Dec-1899 01:15:00,30-Dec-1899 02:05:00,0,0,"9",0,"RESTRICTED AREA MARKINGS SITE SURVEY","AFLD1","XS",,1
2215,542,7883,7884,28-Mar-2019 00:00:00,30-Dec-1899 01:18:00,30-Dec-1899 01:49:00,0,0,"9",0,"AFLD TOUR","AFLD5","KF",,1
2217,542,7886,7887,28-Mar-2019 00:00:00,30-Dec-1899 02:18:00,30-Dec-1899 02:52:00,0,0,"6",0,,"AFLD5","JB",,1
2220,543,7892,7893,28-Mar-2019 00:00:00,30-Dec-1899 04:24:00,30-Dec-1899 05:05:00,0,0,"9",0,"AFLD FAMILIRZATION TOUR","AFLD5","KK",,1
2222,543,7895,7896,28-Mar-2019 00:00:00,30-Dec-1899 06:41:00,30-Dec-1899 07:02:00,0,0,"6,8",0,,"AFLD5","KK",,1
2224,543,7898,7899,28-Mar-2019 00:00:00,30-Dec-1899 09:21:00,30-Dec-1899 09:31:00,0,0,"9",0,"RAMP CK","AFLD5","KK",,1
2226,543,7900,7901,28-Mar-2019 00:00:00,30-Dec-1899 09:34:00,30-Dec-1899 09:52:00,0,0,"9",0,"N OVERRUN BELL DOES NOT WORK","AFLD5","KK",,1
2228,543,7909,7911,28-Mar-2019 00:00:00,30-Dec-1899 11:54:00,30-Dec-1899 12:43:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","KK",,1
2230,544,7917,7918,29-Mar-2019 00:00:00,30-Dec-1899 20:15:00,30-Dec-1899 20:48:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS DISCONNECTED","AFLD5","JB",,1
2232,544,7929,7931,29-Mar-2019 00:00:00,30-Dec-1899 23:28:00,30-Dec-1899 23:50:00,0,0,"6,8",0,,"AFLD5","KF",,1
2233,544,7930,7934,29-Mar-2019 00:00:00,30-Dec-1899 23:58:00,30-Dec-1899 01:06:00,0,0,"9",2,"DAILY INSP CMPLT","AFLD5","JB",,1
2236,545,7938,7939,29-Mar-2019 00:00:00,30-Dec-1899 05:35:00,30-Dec-1899 06:08:00,0,0,"6,8",0,,"AFLD5","KK",,1
2238,545,7941,7942,29-Mar-2019 00:00:00,30-Dec-1899 08:09:00,30-Dec-1899 08:37:00,0,0,"6,8",0,,"AFLD5","KK",,1
2240,545,7943,7944,29-Mar-2019 00:00:00,30-Dec-1899 10:37:00,30-Dec-1899 11:27:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","KK",,1
2242,546,7948,7949,30-Mar-2019 00:00:00,30-Dec-1899 20:16:00,30-Dec-1899 20:32:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","CB",,1
2244,546,7954,7960,30-Mar-2019 00:00:00,30-Dec-1899 22:51:00,30-Dec-1899 23:54:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES","AFLD5","KF",,1
2246,546,7961,7962,30-Mar-2019 00:00:00,30-Dec-1899 01:31:00,30-Dec-1899 01:55:00,0,0,"9",0,"RAMP CK","AFLD5","CB",,1
2248,547,7965,7966,30-Mar-2019 00:00:00,30-Dec-1899 04:49:00,30-Dec-1899 05:10:00,0,0,"6",0,,"AFLD5","AP",,1
2250,547,7967,7968,30-Mar-2019 00:00:00,30-Dec-1899 09:54:00,30-Dec-1899 10:12:00,0,0,"2",0,,"AFLD5","JB",,1
2254,547,7969,7970,30-Mar-2019 00:00:00,30-Dec-1899 11:20:00,30-Dec-1899 12:37:00,0,0,,3,"LIGHTING CK CMPLT. NO NEW DISCREPANCIES","AFLD5","JB",,1
2256,549,7983,7984,31-Mar-2019 00:00:00,30-Dec-1899 20:12:00,30-Dec-1899 20:27:00,0,0,,1,"RSC WET, BWC LOW, BARRIERS WITHDRAWN","AFLD5","CB",,1
2258,549,8001,8002,31-Mar-2019 00:00:00,30-Dec-1899 23:27:00,30-Dec-1899 23:52:00,0,0,"9",0,"RAMP CK","AFLD5","CB",,1
2260,549,8007,8008,31-Mar-2019 00:00:00,30-Dec-1899 01:29:00,30-Dec-1899 01:45:00,0,0,"2",0,"RSC DRY","AFLD5","KF",,1
2262,549,8009,8010,31-Mar-2019 00:00:00,30-Dec-1899 22:03:00,30-Dec-1899 23:16:00,0,0,,2,,"AFLD5","CB",,1
2263,550,8013,8015,31-Mar-2019 00:00:00,30-Dec-1899 11:32:00,30-Dec-1899 12:24:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","AP",,1
2265,550,8017,8018,31-Mar-2019 00:00:00,30-Dec-1899 03:57:00,30-Dec-1899 04:15:00,0,0,"6,8",0,,"AFLD5","KK",,1
2266,550,8019,8020,31-Mar-2019 00:00:00,30-Dec-1899 07:11:00,30-Dec-1899 07:33:00,0,0,"9",0,"RAMP CK","AFLD5","AP",,1
2267,551,8025,8027,01-Apr-2019 00:00:00,30-Dec-1899 20:11:00,30-Dec-1899 20:25:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","CB",,1
2269,551,8034,8035,01-Apr-2019 00:00:00,30-Dec-1899 21:57:00,30-Dec-1899 23:00:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES","AFLD5","CB",,1
2271,551,8039,8040,01-Apr-2019 00:00:00,30-Dec-1899 00:00:00,30-Dec-1899 00:18:00,0,0,"6",0,"FOD WALK","AFLD5","CB",,1
2272,551,8045,8046,01-Apr-2019 00:00:00,30-Dec-1899 01:53:00,30-Dec-1899 02:08:00,0,0,"9",0,"RAMP CK","AFLD5","CB",,1
2276,551,8047,8048,01-Apr-2019 00:00:00,30-Dec-1899 03:10:00,30-Dec-1899 03:29:00,0,0,"6,8",0,,"AFLD5","CB",,1
2278,552,8052,8054,01-Apr-2019 00:00:00,30-Dec-1899 06:51:00,30-Dec-1899 07:21:00,0,0,"6",0,,"AFLD5","SD",,1
2281,552,8055,8056,01-Apr-2019 00:00:00,30-Dec-1899 09:32:00,30-Dec-1899 09:52:00,0,0,"9",0,"RAMP CK","AFLD5","KF",,1
2283,552,8060,8061,01-Apr-2019 00:00:00,30-Dec-1899 11:32:00,30-Dec-1899 12:42:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","KF",,1
2285,553,8066,8067,02-Apr-2019 00:00:00,30-Dec-1899 20:14:00,30-Dec-1899 20:27:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KK",,1
2287,553,8077,8078,02-Apr-2019 00:00:00,30-Dec-1899 22:45:00,30-Dec-1899 23:41:00,0,0,,2,"DAILY INSPECTION CMPLT. NEW DISCREPANCY FOUND ON SPAT C7","AFLD5","KK",,1
2289,553,8087,8088,02-Apr-2019 00:00:00,30-Dec-1899 01:24:00,30-Dec-1899 01:58:00,0,0,"6,8",0,,"AFLD5","KK",,1
2291,553,8090,8091,02-Apr-2019 00:00:00,30-Dec-1899 03:15:00,30-Dec-1899 03:50:00,0,0,"7",0,,"AFLD5","KK",,1
2293,554,8101,8102,02-Apr-2019 00:00:00,30-Dec-1899 05:27:00,30-Dec-1899 05:46:00,0,0,"6,8",0,,"AFLD5","SD",,1
2295,554,8113,8115,02-Apr-2019 00:00:00,30-Dec-1899 09:42:00,30-Dec-1899 10:16:00,0,0,"9",0,"RAMP CK","AFLD5","KF",,1
2296,554,8114,8116,02-Apr-2019 00:00:00,30-Dec-1899 11:31:00,30-Dec-1899 12:18:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","SD",,1
2299,554,8117,8118,02-Apr-2019 00:00:00,30-Dec-1899 12:41:00,30-Dec-1899 12:54:00,0,0,"9",0,"FINAL CK","AFLD5","KF",,1
2300,555,8122,8123,03-Apr-2019 00:00:00,30-Dec-1899 20:26:00,30-Dec-1899 20:42:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KK",,1
2302,555,8130,8132,03-Apr-2019 00:00:00,30-Dec-1899 21:57:00,30-Dec-1899 23:06:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES","AFLD5","KK",,1
2304,555,8141,8142,03-Apr-2019 00:00:00,30-Dec-1899 00:24:00,30-Dec-1899 00:51:00,0,0,"6,8",0,,"AFLD","KK",,1
2306,555,8146,8147,03-Apr-2019 00:00:00,30-Dec-1899 23:39:00,30-Dec-1899 00:46:00,0,0,"6,8",0,,"AFLD1","XS",,1
2308,555,8149,8150,03-Apr-2019 00:00:00,30-Dec-1899 03:04:00,30-Dec-1899 03:30:00,0,0,"9",0,"2/483 CK AND IN COMPLIANCE","AFLD5","KK",,1
2310,557,8152,8154,03-Apr-2019 00:00:00,30-Dec-1899 04:37:00,30-Dec-1899 04:45:00,0,0,"6",0,,"AFLD3","DJ/EZ",,1
2313,557,8155,8159,03-Apr-2019 00:00:00,30-Dec-1899 05:40:00,30-Dec-1899 06:01:00,0,0,"9",0,"RAMP CK","AFLD3","EZ",,1
2314,557,8158,8160,03-Apr-2019 00:00:00,30-Dec-1899 09:00:00,30-Dec-1899 11:52:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","KF",,1
2322,557,8161,8162,03-Apr-2019 00:00:00,30-Dec-1899 12:31:00,30-Dec-1899 12:48:00,0,0,"9",0,"FINAL CK","AFLD5","AP",,1
2324,558,8167,8169,04-Apr-2019 00:00:00,30-Dec-1899 20:18:00,30-Dec-1899 20:51:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KK",,1
2326,558,8173,8174,04-Apr-2019 00:00:00,30-Dec-1899 21:51:00,30-Dec-1899 22:03:00,0,0,"9",0,"RAMP CK CMPLT","AFLD5","KK",,1
2328,558,8177,8179,04-Apr-2019 00:00:00,30-Dec-1899 22:54:00,30-Dec-1899 00:02:00,0,0,,2,"DAILY INSPECTION CMPLT. FOD PRODUCING SPALL ON RWY","AFLD5","KK",,1
2331,558,8188,8189,04-Apr-2019 00:00:00,30-Dec-1899 00:23:00,30-Dec-1899 00:38:00,0,0,"9",0,"RAMP CK","AFLD5","KK",,1
2333,558,8190,8194,04-Apr-2019 00:00:00,30-Dec-1899 00:38:00,30-Dec-1899 02:19:00,0,0,"9",0,"GATE SECURITY","AFLD4","DJ",,1
2334,558,8191,8192,04-Apr-2019 00:00:00,30-Dec-1899 00:47:00,30-Dec-1899 01:00:00,0,0,"8",0,"BIRDS ON RDMS AND GRASS AREA","AFLD5","KK",,1
2337,559,8202,8203,04-Apr-2019 00:00:00,30-Dec-1899 05:07:00,30-Dec-1899 06:12:00,0,0,"6,8",0,,"AFLD2","MD",,1
2339,559,8205,8206,04-Apr-2019 00:00:00,30-Dec-1899 09:30:00,30-Dec-1899 10:13:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","SD",,1
2341,559,8207,8208,04-Apr-2019 00:00:00,30-Dec-1899 12:14:00,30-Dec-1899 12:37:00,0,0,"9",0,"FINAL CK","AFLD5","AP",,1
2343,560,8212,8213,05-Apr-2019 00:00:00,30-Dec-1899 20:10:00,30-Dec-1899 20:24:00,0,0,,1,"RSC ###, BWC ###, BARRIERS ###","AFLD5","CB",,1
2345,560,8218,8219,05-Apr-2019 00:00:00,30-Dec-1899 21:58:00,30-Dec-1899 23:19:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES","AFLD5","CB",,1
2347,560,8229,8230,05-Apr-2019 00:00:00,30-Dec-1899 01:22:00,30-Dec-1899 01:44:00,0,0,"9",0,"RAMP CK","AFLD5","CB",,1
2349,560,8231,8232,05-Apr-2019 00:00:00,30-Dec-1899 01:51:00,30-Dec-1899 02:16:00,0,0,"6",0,"REPORTED FOD","AFLD5","KN",,1
2351,560,8233,8234,05-Apr-2019 00:00:00,30-Dec-1899 03:12:00,30-Dec-1899 03:39:00,0,0,"9",0,"RAMP CK","AFLD5","CB",,1
2353,561,8238,8240,05-Apr-2019 00:00:00,30-Dec-1899 04:57:00,30-Dec-1899 05:20:00,0,0,"9",0,"OFF AFLD","AFLD5","AP",,1
2355,561,8243,8244,05-Apr-2019 00:00:00,30-Dec-1899 11:30:00,30-Dec-1899 12:11:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","JB",,1
2357,562,8250,8251,06-Apr-2019 00:00:00,30-Dec-1899 20:12:00,30-Dec-1899 20:27:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","CB",,1
2359,562,8256,8258,06-Apr-2019 00:00:00,30-Dec-1899 22:03:00,30-Dec-1899 23:25:00,0,0,,2,"DAILY INSPECTION CMPLT. FOD ON TAXILANE A FROM SPALL","AFLD5","KK",,1
2361,562,8261,8262,06-Apr-2019 00:00:00,30-Dec-1899 00:47:00,30-Dec-1899 00:59:00,0,0,"6,8",0,,"AFLD5","CB",,1
2365,562,8264,8265,06-Apr-2019 00:00:00,30-Dec-1899 02:48:00,30-Dec-1899 03:02:00,0,0,"9",0,"RAMP CK","AFLD5","CB",,1
2367,563,8272,8273,06-Apr-2019 00:00:00,30-Dec-1899 06:36:00,30-Dec-1899 06:54:00,0,0,"6,8",0,,"AFLD5","SD",,1
2369,563,8274,8275,06-Apr-2019 00:00:00,30-Dec-1899 10:10:00,30-Dec-1899 10:52:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","JB",,1
2371,564,8285,8287,07-Apr-2019 00:00:00,30-Dec-1899 20:08:00,30-Dec-1899 20:22:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","CB",,1
2373,564,8291,8293,07-Apr-2019 00:00:00,30-Dec-1899 22:06:00,30-Dec-1899 23:11:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES. 2/48C CK'D AND IN COMPLIANCE","AFLD5","CB",,1
2375,564,8294,8295,07-Apr-2019 00:00:00,30-Dec-1899 00:14:00,30-Dec-1899 00:41:00,0,0,"6,8",0,,"AFLD5","KK",,1
2377,564,8297,8300,07-Apr-2019 00:00:00,30-Dec-1899 02:41:00,30-Dec-1899 03:00:00,0,0,"6,8",0,,"AFLD5","CB",,1
2379,565,8303,8304,07-Apr-2019 00:00:00,30-Dec-1899 04:43:00,30-Dec-1899 05:00:00,0,0,"6,8",0,,"AFLD5","SD",,1
2383,565,8305,8306,07-Apr-2019 00:00:00,30-Dec-1899 07:56:00,30-Dec-1899 08:21:00,0,0,"6,8",0,,"AFLD5","KF",,1
2384,565,8307,8308,07-Apr-2019 00:00:00,30-Dec-1899 10:02:00,30-Dec-1899 10:48:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","SD",,1
2386,565,8309,8310,07-Apr-2019 00:00:00,30-Dec-1899 12:34:00,30-Dec-1899 12:43:00,0,0,"9",0,"FINAL CK","AFLD5","KF",,1
2387,566,8316,8317,08-Apr-2019 00:00:00,30-Dec-1899 20:02:00,30-Dec-1899 20:15:00,0,0,,1,"RSC WET, BWC LOW, BARRIERS WITHDRAWN","AFLD5","AP",,1
2389,566,8322,8326,08-Apr-2019 00:00:00,30-Dec-1899 22:51:00,30-Dec-1899 00:21:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES","AFLD5","CB",,1
2391,566,8327,8329,08-Apr-2019 00:00:00,30-Dec-1899 00:33:00,30-Dec-1899 00:41:00,0,0,"6",0,,"AFLD/2","MD",,1
2394,566,8332,8333,08-Apr-2019 00:00:00,30-Dec-1899 02:07:00,30-Dec-1899 02:27:00,0,0,"6",0,,"AFLD5","CB",,1
2396,567,8341,8343,08-Apr-2019 00:00:00,30-Dec-1899 07:25:00,30-Dec-1899 07:57:00,0,0,"6,8",0,,"AFLD5","KF",,1
2398,567,8347,8349,08-Apr-2019 00:00:00,30-Dec-1899 08:59:00,30-Dec-1899 09:24:00,0,0,"2",0,"RSC: WET, WEST SIDE AFLD LIGHTS CHECKED","AFLD5","JB",,1
2400,567,8352,8353,08-Apr-2019 00:00:00,30-Dec-1899 11:43:00,30-Dec-1899 12:27:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER, UNABLE TO GET ON RWY DUE TO LOCAL ACFT TRAFFIC.","AFLD5","JB",,1
2402,569,8357,8358,09-Apr-2019 00:00:00,30-Dec-1899 20:20:00,30-Dec-1899 20:33:00,0,0,,1,"RSC DRY, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KK",,1
2406,569,8370,8376,09-Apr-2019 00:00:00,30-Dec-1899 23:12:00,30-Dec-1899 01:20:00,0,0,,2,"DAILY INSPECTION CMPLT. SEALANT OUT ON RUNWAY IN SIX DIFFERENT PLACES","AFLD5","KK",,1
2408,569,8374,8377,09-Apr-2019 00:00:00,30-Dec-1899 01:01:00,30-Dec-1899 01:21:00,0,0,"6",0,,"AFLD1","XS",,1
2412,569,8380,8381,09-Apr-2019 00:00:00,30-Dec-1899 02:57:00,30-Dec-1899 03:17:00,0,0,"6,8",0,,"AFLD5","KK",,1
2414,570,8388,8389,09-Apr-2019 00:00:00,30-Dec-1899 06:14:00,30-Dec-1899 06:35:00,0,0,"9",0,"RAMP CK","AFLD5","KF",,1
2416,570,8391,8392,09-Apr-2019 00:00:00,30-Dec-1899 07:21:00,30-Dec-1899 07:35:00,0,0,"6",0,"TWY A3 APPEARS FOD FREE, TWY RE-OPENED","AFLD5","JB",,1
2418,570,8399,8400,09-Apr-2019 00:00:00,30-Dec-1899 09:04:00,30-Dec-1899 09:21:00,0,0,"6",0,,"AFLD5","JB",,1
2420,570,8402,8403,09-Apr-2019 00:00:00,30-Dec-1899 10:21:00,30-Dec-1899 11:06:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","JB",,1
2422,571,8410,8412,10-Apr-2019 00:00:00,30-Dec-1899 20:05:00,30-Dec-1899 20:32:00,0,0,,1,"RSC/WET, BWC/LOW, BARRIERS WITHDRAWN","AFLD5","AP",,1
2424,571,8418,8420,10-Apr-2019 00:00:00,30-Dec-1899 23:26:00,30-Dec-1899 00:32:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES","AFLD5","AP",,1
2426,571,8421,8422,10-Apr-2019 00:00:00,30-Dec-1899 01:37:00,30-Dec-1899 01:46:00,0,0,"6,8",0,,"AFLD5","AP",,1
2427,572,8427,8428,10-Apr-2019 00:00:00,30-Dec-1899 08:53:00,30-Dec-1899 09:15:00,0,0,"6",0,"2 SPOT CKS CMPLT, ASPHALT CRACKING FOUND ON THE SHOULDERS OF TWY A1","AFLD5","JB",,1
2429,572,8429,8430,10-Apr-2019 00:00:00,30-Dec-1899 10:16:00,30-Dec-1899 10:59:00,0,0,,3,"LIGHTING CK CMPLT. DISCREPANCIES LOGGED IN TRACKER","AFLD5","JB",,1
2431,572,8431,8432,10-Apr-2019 00:00:00,30-Dec-1899 12:00:00,30-Dec-1899 12:18:00,0,0,"9",0,"FINAL CK","AFLD5","JB",,1
2432,573,8436,8437,11-Apr-2019 00:00:00,30-Dec-1899 20:10:00,30-Dec-1899 20:21:00,0,0,,1,"RSC WET, BWC LOW, BARRIERS WITHDRAWN","AFLD5","KK",,1
2434,573,8444,8448,11-Apr-2019 00:00:00,30-Dec-1899 21:59:00,30-Dec-1899 23:02:00,0,0,,2,"DAILY INSPECTION CMPLT. NO NEW DISCREPANCIES","AFLD5","KK",,1
